REVIEW_ID,PRODUCT_ID,TITLE,AUTHOR,RATING,CONTENT,TIMESTAMP,PROFILE_ID,IS_VERIFIED,HELPFUL_COUNT,PRODUCT_ATTRIBUTES,BRAND,POLARITY,SENTIMENT,POLARITY_NLTK,SENTIMENT_NLTK
R3M8ANV3XTK91B,B07NM3RSRQ,5.0 out of 5 stars Exceeded Expectations,Scott Logan,5,"I ordered this product very skeptically, but given the price I thought I'd roll the dice. I've had bose and seinhessers and have worked as a professional audio engineer so I knew I'd be picky about sound. These really exceeded all expectations, especially given the price.*Audio Quality*Audio quality is really great. It is not as good as some higher end brands but definitely good for everyday listening. Compared to the Bose Quietcomfort I'd say these are a 70% as good in terms of audio quality. Compared to anything in this price point it's blows it away.One kind of issue is that the audio quality changes DRAMATICALLY depending on which noise cancelling setting you're on. It seems to sound best with noise cancelling on. In transparency mode it gets tinny and thin. With noise cancelling off the bass becomes almost overwhelming. Depending on your listening style you may like one over te others but it definitely changes.*Noise Cancelling*I keep thinking the noise cancelling doesn't work that well...but my co-worker that has to basically walk in front of me before I know he's there disagrees. I'd say it's very on par with apple air pod pros- definitely not on the same level as the bose quiet comfort - but I'm very happy with it and given the passive noise reduction from the pads it works well for busy office environments or airplanes.*Comfort*You can easily listen to these all day with no discomfort. The pads are thick and soft and the tension on them isn't too much. There's a top pad that also ensure it's doesn't rub on the top of your head.*Battery Life*This is where this headset destroys ANYTHING else out on the market. I listened to these for a few days at work - probably a few hours each day - then checked the battery - it was still at 90%.*other stuff*A slight dig is the control aren't clear. For instance turning on / off the noise cancelling isn't clear which mode you're in. You have to kind of guess. There are different chimes for each but that isn't outlined anywhere. Also some controls requires long presses on buttons used for other things. All in all it hasn't affected my enjoyment of the headphones but something that I think if they thought through makes these every bit as good as headphones that are 6x more expensive.Also, I'd suggest grabbing a hard case. They come with a softcase but if you plan to travel - hardcases are great. I got this one for $10 fhttps://www.amazon.com/gp/product/B00V9EGM2G/ref=ppx_yo_dt_b_search_asin_title?ie=UTF8&psc=1Overall, I've loved these and would recommend them to anyone. I might still reach for my bose in some instances where I really want that high end audio sound or my airpods when I want a smaller footprint but I'll reach for these far more often.","September 4, 2024",AHABDGAE3JC7RMHUVATQ6G6BIBTA,True,0.0,Color: Black,Soundcore Anker,0.23019999999999996,Positive,0.9726,Positive
R26PK57V0AM8ZP,B07NM3RSRQ,5.0 out of 5 stars Just. So. Good.,JayCie,5,"I wanted to wait a little bit, to use these on a regular basis and try out the options. So I'll just list what I like and don't like.1. I've had earlier versions of this headset and this one is the best by far. It feels sturdier and if I drop them, they don't break like other sets I've had.2. They fit comfort over my ears, and since I hate in ear or on ear headphones, these are really comfy to wear for a long time.3. The blue color 💙 is really pretty and true to the picture.4. The noise cancelation is excellent. The ambient noise has to be jet engine loud to get through while no music is playing. But once your start music that outside noise is lost behind the music. I actually got a little vertigo one day doing cardio cause I felt like I was in a weird sound proof bubble.5. The sound is nicely balanced, you can up the bass without getting scratchy and it's really clear. I can hear background sounds nicely.What I didn't like1. The app. It's not really helpful.2. I wish there was a bass boost option button so you could turn extra bass on and off.3. The older model used to tell you it was on and what the battery level was, that would be better to have than the little chime sounds.4. This is a nitpicking point, but I really wish your could get a hard shell case with it. I bought one this time but it would have been a bonus to have one.5. I really want other colors, like brown, or earth tones, or olive, or deep red. I'm getting another set, and it would be cool to have a nice color.I recommend not getting a cheaper pair to save money, spend a little more and get these cause you won't be disappointed. Get a hard shell case to keep them in and wipe the ear pads when you're done to keep them clean abs from cracking. I'm comfortable using these anywhere, even at home in place of my Bose set.","August 26, 2024",AFQLZNXGH4ZWBJHC72X7MC4XESOA,True,1.0,Color: Blue,Soundcore Anker,0.07717391304347827,Positive,0.9944,Positive
R325WZ955J5MAO,B07NM3RSRQ,4.0 out of 5 stars Super-Solid Bang-For-Your-Buck Pair of Headphones!,Jordan Pon,4,"Let me start off by explaining my use-case for these headphones.I was in the market looking for something to be a good accompaniment to my brand new Oculus Quest 2. I planned on sharing the play experience with some friends, so earbuds were out of the question for sanitary reasons. I wasn't looking for stupidly-expensive headphones to have to play some VR games, but wanted something decent so Beat Saber would sound better haha. Previously, I had bought these $15 Panasonic headphones that had banger reviews, but once they arrived, I put them on, turned on some music, and instantly boxed it back up. Trash. So back to Amazon I went to look for something that's more bang-for-your-buck. I stumbled upon a bunch of non-mainstream headphones and then eventually to these. I have some Anker chargers and stuff but I never knew Anker made audio hardware, so I thought I'd read some reviews and try them out since they were on sale for $45 vs. their $60 MSRP. I knew now that if I wanted even the slightest decency in quality, I'd have to spend more than $15 haha.Next, let me explain my experience in audio hardware.I wouldn't consider myself a professional audiophile, but I know good sound when I hear it. My most expensive pair of headphones are my Sennheiser HD 650 for when I dabble in music production or want listen to music at the highest quality pair with my FiiO portable amp interface, my pair of Sony MDR-V6 (my favorite pair of headphones/ studio monitors and ol' faithful), Sennheiser CX 5.00i (hands-down best-sounding and most-balanced earbuds), 2 pairs of Sennheiser CX 300 (best-sounding alternative to the 5.00i), Beats Studio (trash), Beats Solo HD (even more trash), airpods 1st gen, and various pairs of earpods lying around. Hopefully that gives you a small glimpse of how much high-quality audio means to me...or how stupid I am for owning a couple pairs of Beats...NOW FOR THE BREAKDOWN ------Sound Quality ---- 8/10These are actually quite above decent! The price is just a bonus. I'd say the quality as normal headphones for listening to music and gaming, they're perfect. Crisp highs and good lows (with a bit of a default bass-enhancement). The mids could use a bit of work but to be honest, for $45 this is prob some of the best sound you can get at this price-point. Pretty much what a lot of these reviews say. Heck, these may be better than/ as good as most name-brand $100-200. I've used various Bose Quiet Comfort series headphones ($300+) and haven't been impressed with their sound quality. I would say these sound just as good, if not better, than Bose QC headphones, as controversial as that may be to say haha. Another comparison is against my airpods, which I consider pretty good-sounding. I would say these are about the same as airpods, but with added bass and optional added bass on top of that. Beats muddle everything else with their added bass, while these don't IMO. Overall, sound quality on these is solid and for under $60, I would say is a steal.DO NOT USE FOR MUSIC PRODUCTION OR AS STUDIO MONITORSI only say this because there are reasons that these are just meant for listening. There are drivers in these that may not sit well with production hardware, such as an amplified audio interface, preamps, or other equipment. When I plugged this into my FiiO via the provided aux cable, the sound became unbalanced. It's probably because it wasn't meant to take in more power than it was built with, so better to leave these headphones vanilla than add anything else to them. Use them for listening or gaming and you should experience optimal sound quality. Oh and also, DON'T EVER BUY BEATS. These headphones sound eons better than any of the Beats products that I've owned/ tried, including the discontinued $400 Beats Pro.Comfort ---- 10/10These are also quite comfortable. I've worn it as long as 3-hour time period so far and the sides of my head/ ears weren't sore like after long wears of my Sennheiser HD 650s. Just like my Sony MDR-V6s they are foldable, so that may have something to do with the flexibility of its entirety. My Sennheiser HD 650s are non-foldable, and that's a big drawback for those :'(. The memory foam pads covered with faux leather allows the headphones to comfortably conform to your head shape. The only thing I can really compare the comfort to is the Beats Studio, which surprisingly, despite their build quality, are pretty comfortable. Overall, I feel like these would fit most heads and provide almost universal comfort.Features ---- meh, not much to talk aboutReally the only added features are the optional bass-boost and active noise canceling (ANC). The optional bass-boost isn't bad, it just doesn't do much for me because bass is already enhanced right outta the box. So if you're into bass-boosted and bass-heavy music, these will be quite pleasant for sure! The ANC also doesn't really do much for me since I listen to my music loud enough to drown out pretty much everything anyway. But, when I turn it on without music playing, it does do something. It's not quite as effective as the Bose QC headphones, but I think it works pretty well in most loud situations. I just haven't used it on a plane yet haha. The volume control buttons have an annoying beep every time you press + or - , but whatever. This actually sucks- you can't use the headphones while they're charging, even wired. Ridiculous, I know. But hey, can't have everything, right? Big oof on Anker's end on that.Aesthetics ---- 6/10Not gonna lie, these are pretty generic looking headphones. They don't have some revolutionary design to it, but they look like your average good-looking generic headphones. They aren't flashy like Beats or Airpods (or probably the upcoming Airpods Studio) but they don't look bad at all. They're just...normal. But, I did only get the black pair, so maybe the gray one looks better in different settings. Don't let this be a deal-breaker, though.Connectivity ---- 6/10Wired, these things are perfect. The provided cable could be longer, but that's nothing against the headphones themselves. Just buy an extender or a longer cable online for like $10 or less. THE ONLY REASON I'M KNOCKING OFF A STAR is because of what a lot of people are complaining about: the choppiness and clicking of the Bluetooth connectivity. Every now and then the headphones will click or have that split-second static noise while I'm listening via bluetooth. It's not often, but happens enough to dock a start off. Now, I could just return these and try to get another pair, but I'm too lazy and don't really care too much about the clipping every now and then, so that's on me. But, it's a problem a lot of other reviewers are complaining about so it's a legitimate issue. The range is fine so far. I've been able to walk 30 ft. away without any clipping issues. I've also used these for video calls and they work just fine with no clipping.Conclusion ---- Overall grade: 9/10You may or may not find headphones this great-sounding at this price-point or even a step up in price-point, but then again I haven't tried every single pair of headphones on the market. But I can say with confidence that these stack up pretty well against my studio headphones that I own and I would recommend these to anyone looking for decent-sounding headphones, because with these, you'll get way more than what you're looking for. These will definitely be a pleasure to play VR games with and even moreso just listening to music while at home or traveling!Now if you're looking for decent earbuds, I recommend the Sennheiser CX 5.00i! (If you haven't noticed, i'm definitely biased towards Sennheiser, but they're industry-standard and the have the best sounding audio products I've ever experience, hands-down)","October 23, 2020",AF57TFFL4RVTI3RUQXVEO24IMNTQ,True,449.0027,Color: Black,Soundcore Anker,0.18981664470794898,Positive,0.9993,Positive
R1ABEIBHVJQEA4,B07NM3RSRQ,4.0 out of 5 stars Solid choice in budget friendly headphones,Miranda,4,"They're perfect for what I'm using them for-- but definitely read first before buying, because the upgraded version may be what you're looking for.I am incredibly sensitive to headphones (as opposed to earbuds). My head is really sensitive to pressure, and even with light headsets I can start getting a migraine with constant pressure in one spot for too long. My ears also experience the same sensitivity-- they go numb/get tingly pain very easily with on-ear sets.I've been using my Airpod Pros as my go-tos for three years now, but I wanted over-ears for when I'm playing my keyboard piano-- it just gives a better atmospheric sound and nuance, in my opinion. So because of this, it was really important to me to get a pair that could be wired, on top of being bluetooth for versatility. I also prefer a wire option for AIRPLANES! If you ever want to watch an in-flight movie, you still need an aux cable these days. Surprisingly, it was difficult to find a model of headphones that still offer both options. It was a big reason I went with these.CHARGING/BATTERY:The first con is that these use micro USB to charge. Most updated tech is moving to USB-C, and I don't have any other devices that still use micro cables. When I travel with these, I need to remember to bring that designated cord. (Note, the Q20i model has USBC charging) On the other hand, the impressive battery life (60H with ANC off, 40 with it on) does help with that. I also like that it tells you verbally the battery level when you turn them on, so you get a heads up of what the charge is at. However, my apple devices also give me a battery percentage indicator for more accurate levels.EAR CUPS/NOISE CANCELLATION:The over-ear design is so much more comfortable than on-ear, and even helps enhance the active noise cancellation. A lot of external sound is filtered out even with ANC off because of how these cup around your ears snugly (but not too tightly!). My ears fit all the way inside comfortably. As I type this, I have cleaners in my home running a vacuum downstairs and I didn't even notice until I took the headphones off.COMFORT:When I first opened these up and put them on, I felt that the cups were putting slight pressure inward against my head, but after wearing them for ~5hr they seem to have already ""broken in"" and it's not noticeable anymore. As far as the top of the headset, I will say there's not a ton of cushion, but it's enough for these to feel okay for hours on my sensitive head.SIZING:They're not that heavy but they do press down a bit on my head because they're SLIGHTLY large on my head. I'm a 5'4"" woman, I'd say pretty average sized head?? lol - but these do feel a bit big on me. I don't think I would use them for working out or running, something as small as even just looking downward is enough to have them slightly slip. In general I do prefer working out with earbuds anyway just due to sweat, so that's not what I really bought these for anyway but thought I'd mention for any other petite women. Because of this, these are for sure going to be more for piano / computer / travel.BASS/SOUND:I feel like there was mixed reviews about the bass capabilities. Even with the BassUp feature off, I feel like the bass is great on these without distorting! I listen to Billie Eilish a lot, who is known for very bass-heavy music. Without BassUp, her songs sound well balanced (while still obviously bass-heavy). With BassUp on, you get that fuzzy feeling in your ears when the bass kicks in (but still no distortion). Speaking of Billie, she also utilizes stereo sound a lot (some sounds in left ear, some sounds in right) and it sounds great in these. Note that there is no transparency mode on these, but the Q20i model has that if it's a must for you.CONNECTIVITY:This was a big one for me, and probably the reason I am going to be returning these for the upgraded Q20i. I've been spoiled by my Airpods in terms of being able to switch between devices seamlessly (ipad/iphone/imac) without having to disconnect one device and re-pair the other. With this set, I have to go into my iPhone settings, disconnect, then pair with my computer and vice versa whenever I want to switch. It's a small annoyance but a convenience I really prefer.PRICE:I bought these on sale for $39.99 and I feel like that's a super fair price for the quality and buying from a reputable brand like Anker. I have several of their items, and they have great customer service. I'd much rather spend the extra $10-20 from the super off brands here on Amazon, just for the peace of mind that they stand by their products.","March 4, 2024",AEX7BTHOU63GYGKQTAAC6HSPITZA,True,53.0,Color: Black,Soundcore Anker,0.19971702569916855,Positive,0.9987,Positive
RTYYTUIZAG0EK,B07NM3RSRQ,5.0 out of 5 stars A Complete Review for the Average Joe,Kathy Tran,5,"This is a review comparing these headphones to the Bose Quietcomfort 35 II, and the Sony WH-1000XM4.Now I know what your thinking - how could you ever compare a cheapo $50 pair of headphones to the $300+ big boys in the noise cancelling world like Bose and Sony? Well these headphones are wireless, bluetooth, active noise cancelling, and promote themselves as comfortable with balanced sound, so in my book all three of these headphones are in the same league.The criteria is simple - I don't use lab equipment to measure, I'm not concerned about exact numbers, and I don't like falling for overblown hype or marketing nonsense. I use my own experience and non-technical knowledge to decide what I like best.The Soundcore Headphones:These headphones are comfortable. Maybe it's because of the 'cheaper' materials, or they are just genuinely made with comfort more in mind, but I can wear these all day with little discomfort. I wear glasses so a little annoyance is unavoidable, but these do a bang up job of not squishing my head, while still making a good seal around my ears to keep sound quality and noise cancelling from bleeding out. I have heard some having issues with durability, but my bose quietcomfort headphones wore out and cracked over time too. Replacements are plentiful and cheap, so it's a non issue for me.Comparability and Software:These are what headphones are meant to be. Simple buttons, simple pairing, no proprietary software that I have to download, no nonsense. Just pair and play. They also have a wired mode if I'm editing video or need them to not have any delay. Bluetooth will always have a bit of a delay, but it's nothing deal breaking, a few milliseconds at most. They do not have multidevice pairing, or absolutely massive bluetooth range (it still works perfectly for me going around my whole house no problem), and there is no EQ balancing, other than the Bass Boost.Overall SoundI'm not a pro audio engineer or audiophile. If it sounds good, it's good to me. I like these headphones in normal mode just fine. While the overall sound stage is fairly tight, and it can sometimes feel cramped with complex or intricate songs, I don't feel overwhelmed in any one way or another. The negative I have here is with their 'bass boost's mode. It's fair to say it does boost the bass, at the cost of literally everything else. It almost makes it sound like every other frequency is underwater when it's turned on. I keep it off 100% of the time - it's bad.Noise Cancelling:Here is the meat and potatoes of the review. I bought these for noise cancelling and noise cancelling alone. I was surprised - they are pretty good. My air conditioner dissolves away. Car noises and wind fade to imperceptible levels, and airplane sounds go completely away. The area it falls short in is human speech. I can still hear people without much difference. Not a killer for me, but slightly lacking in that regard. They also do not give me the headache compression feeling that some other noise cancelling can give me.Comparisons:Comfort - These surprisingly win. The Bose Quietcomforts are very close, but the headpeice is slightly tighter, leading to overall head pressure discomfort over time. The Sonys are even worse, with their high weight and size they can feel heavy over time, and make my ears warm after about 1 hour.Compatibility and Software - These are also the winners! Sony and Bose just cannot help themselves when it comes to collecting data and making their customers sign up for BS accounts. I'm not a super privacy nerd either, but when I have to take a photo of my ears (looking at you Sony!) Just to listen to music, I draw the line. The Quietcomforts are better, but the Bose app is just another step in between me and my music. Bose at least keeps the physical buttons, which I enjoy because touch controls are still a bit picky in 2020. Sony knows this well, as I fumbled and accidentally turned off my music or changed the volume or song accidentally about a dozen times on their headphones. Physical buttons are arguably uglier, but I value practicality over style in this regard. The Sonys also have multidevice pairing, and their bluetooth range is just stupid far, but I don't usually run a whole football field away from my phone at a time.Overall Sound - Sony comes first, followed by Bose, and then the Soundcores. The Sony headphones are very crisp, with a wide sense of space. I genuinely couldnt stop myself from smiling when I first put them on. They induce a sense of awe, and I loved their sound immensely. The Bose was slightly worse, and only a touch better than the Soundcores. Bose has cleaner bass, and a better sense of staging, especially with singing and high hat sounds. If I were to number them by sound the Sonys get a 96, the Bose a 85, and the Soundcores a 82.Noise Cancelling - Sony once again wins, but this time the Bose and Soundcores are tied. I genuinely could not tell the difference between the Bose and Soundcores when my eyes were closed as far as noise cancelling was concered. The Sonys I could though. They do a significant better job with human voices, especially crowds like in restaurants or outside. They are still audible, but pass the point where I cannot understand what people are saying - the Bose and Soundcores fail this test.The Overall:Comparing these headphones is an excercise in diminishing returns. For $50 the Soundcores cover about 90% of what the $300 Bose Quietcomforts offer, and about 85% of what the $350 Sony WH-1000XM4 offer. To me, that remaining 10% and 15% does not justify the additional $250 and $300 price tag. Now maybe you're the kind of person who absolutely has to have the best noise cancelling, or can't live without the absolute cream of the crop perfect soundscape - and in those instances the features may justify the cost. But chances are if you're debating on these headphones you are just the average Joe consumer like me, in which case these headphones will cover everything you need without bogging you down in unnecessary features or quality thay will go unnoticed in 99% of the population. I genuinely like these headphones, and will continue to lovingly give them daily abuse until they fail me. After all, I could buy and break FIVE of these before I reached the price of one pair of Sonys.TL:DR Give them a chance, you'll more than likely find their value apparent.","November 13, 2020",AEBWJZ55L7XV3T354S22VM2GQK7Q,True,449.0027,Color: Black,Soundcore Anker,0.15372885872885875,Positive,0.9972,Positive
R1S4901CIWRKKU,B07NM3RSRQ,5.0 out of 5 stars Worth every penny!,Eric Muttillo,5,"I bought these while on a trip to visit family, planning on using them for the trip home to cut out the excess noise and have some tunes to close my eyes to, or good audio to watch a movie with on my flight home. I was hoping they could get loud enough with the music to drown out the screaming kids on the flights that inevitably happen every time I fly. Well, I got them and to my pleasant surprise, they outperformed what I was hoping for! I was very pleased with the noise cancelling aspect as it cut down the cabin volume to a near whisper compared to not having these on....combined that with playing some music at about 60 to 75% volume and I literally couldn't hear ANYTHING going on in the cabin of the aircraft....PERFECT! All for like 30 bucks? Man, what's not to like? Also, the sound quality on these was actually really great for the money too, plenty of bass and actually I was hearing things in the music that I listen to that I hadn't heard in other headphones or speaker systems that really surprised me.... WELL DONE Anker! I'll be buying more, but definitely hanging on to these and may end up using them for mowing the lawn now too! Super pleased with this purchase and highly recommend these for the money.","September 5, 2024",AGW2MK3HU64DTXJ5VVOJLF3OOXHA,True,0.0,Color: Black,Soundcore Anker,0.2839722222222222,Positive,0.9855,Positive
R2MM8Y06CIW6JS,B07NM3RSRQ,5.0 out of 5 stars Great for my sanity,Shultz,5,"A particularly noisy coworker had me losing my sanity. I would say overall they are extremely loud and obnoxious. Between the yelling, loud typing, music playing on loud, and slamming things around I was on the verge of losing it and breaking something. I quickly began looking for noise cancelling headphones. After seeing a particular review about these about it helping someone cope with noisy coworkers I was sold.I was skeptical but if anything could help me I was open to it. As I walked into the office the day started with the pounding of the keyboard, and I thought great here we go. As I put them on, the sound deadened. I could hear the typing but very faintly. Once I put the music on I could no longer hear a thing. Keep in mind, prior to this I had regular earphones and would blast them on almost full volume and could still easily hear the typing over the music. I took one side off just to make sure I wasn't imagining things. Yes, the typing was still going I just couldn't hear it. These headphones have possibly saved my job.As far as the headphones itself, when wearing over ear headphones usually after a while near my ears get sore. So far I have been able to wear these for the entire work day with no issues. The battery life is great and lasts all day without charging. I often forget to put them back on the charger and they still last the following day. I don't think I can risk having these not charged so I can't say for sure how long it lasts but its at least a few days.I'm not a music connoisseur so I can't speak for the quality of the bass, etc. I just know it plays the music.I think the only negative thing would be if I need to take the earphones off there isn't really a comfortable position for it on my head. When hanging around my neck it is fairly large and feels like a neck brace and putting it on my head with one side off feels kind of awkward. But pretty minor since I can just put them down if I really need to.All in all very happy with these headphones and especially for the price. Can't speak for the durability since I've only had them for about a month now.","July 10, 2024",AGRSYJS23UXZGVY3S24ATSSGE6AA,True,4.0,Color: Black,Soundcore Anker,0.10888543823326433,Positive,0.9699,Positive
R13B39VKZ1A1YA,B07NM3RSRQ,5.0 out of 5 stars Great Passive Noise Reduction. Great Active Noise Reduction. Blocks TV Sound In The Same Room.,Cynthia Greer,5,"These work really well. I have a 10 year old that prefers to watch videos on his iPad with headphones in the same room that my wife and I use to watch TV shows. A lot of the shows that stream these days have language I really don't need my 10 year old to hear. I've been looking for a pair of headphones that can block the TV sound so we don't have to turn it down really low. These headphones do the trick. They block about 60-65% of the TV sound with nothing playing on the iPad. The moment you play sound through them, you can't make out anything that's coming from the TV. If you turn on the active noise reduction as well, it blocks 90-95% of the TV sound. I don't usually bother with that since passive works so well and the battery lasts a lot longer if you just use them for Bluetooth.My main finding in researching all this is that active noise reduction alone doesn't actually cancel out normal conversation. It's not quick enough for that. It's only useful at blocking out sounds that don't change much like air conditioners, fans, plain engines, etc. It does help a little on these headphones, though. I'm assuming it's because the passive works so well that whats left is just kind of a mumble. And it was able to reduce that even further.","August 21, 2024",AHMZ3XVOT46MA7PVTLFM6AOZHM2Q,True,1.0,Color: Blue,Soundcore Anker,0.10271400226757368,Positive,0.8675,Positive
R1B0SLIELTP1Y7,B07NM3RSRQ,5.0 out of 5 stars These replaced my Bose QC35's,M. Rogne,5,"At the time of writing, this product already has over 80,000 reviews. Normally I wouldn't even think about writing a review, but these headphones are SO. DANG. GOOD... that I have to.I went looking for a cheaper alternative to my Bose QC35's that I bought several years ago since they stopped working. I loved those. They were exceptionally comfortable and the sound quality was fantastic. But since they are now trash... I needed something else.I didn't particularly want to spend that kind of QC35 money again so these caught my eye immediately. Once I started scrolling through the tremendous amount of reviews and liking what I saw, I went ahead and pulled the trigger on this purchase. It was discounted from Amazon and I figured with Amazon's generous return policy I wasn't really risking anything. Boy oh boy am I glad I did!Comfort: EXCELLENTBattery life: EXCELLENTSound quality: EXCELLENTNoise canceling: EXCELLENTAudio passthru (transparency mode): EXCELLENT - I didn't even know this was a feature!And just like my Bose QC35's.. these ALSO connect to 2 devices simultaneously, except it handles switching between the devices way better!I seriously have no idea how these are so cheap. They are absolutely superb. I'm going to grab another pair for the gym. These are so good!","August 27, 2024",AH3DQF6W6DJJXFGYJNATGJ3VFLBA,True,1.0,Color: Black,Soundcore Anker,0.44068627450980397,Positive,0.9946,Positive
R1S536IXZEUC8M,B07NM3RSRQ,5.0 out of 5 stars Impressive compare to AAA companies!,GalaxyCat,5,"Ive bought Philips brand and it was garbage, broke in 3 months, bad customer service, refused help and refund and doesnt cover even faulty damage. Sony i bought and it was better but the ears would start to hurt and have to take them off after 20 minutes. These Anker Q20 i was actually impressed. It has this weird sound cancelling that you can even turn off! How does a headset turn off noise cancelling! Ive had AWIA old school sound cancelling headset over ear headphones with good bass and it did the same thing but without the technology of turning it off. This one you press a button and it turns off the cancelling and boy it makes a big difference. You wont even hear your phone go off so let that be a warning to keep your phone in front of you when you use these. You wont hear a thing! The bass is so good, you dont need to turn it off. There is none of this soft thud of failure where you press a button and you get a tiny bit of bass. Its stupid for headsets to have that but this one is like having a subwoofer in the headset. BOOM BOOM. The battery life is good, and the quality of the plastic is good. Its not like the trash failure of Philips where it was designed to crack so you can spend more money buying another one, thats why they said NO we dont cover cosmetic damages but this one its flexible, and its impressive for an Anker item. Ive bought lots of products from Anker but never heard of them making a headset. So i tried it. This would save you hundreds of dollars, no need to spend $200 on an expensive Boss or Sony, this will match those brands easy. If you are reading this deciding if you should buy it, yes, buy it. Dont waste your money on anything else like i did. If they offer it, get a warranty on this too so if it does something it shouldnt you can get it replaced.","July 20, 2024",AHGM73IFPGQ3XBWDT2SDB3GY6U7Q,True,9.0,Color: Black,Soundcore Anker,0.14134615384615384,Positive,0.9451,Positive
R21DXKL8RSDIN6,B07NM3RSRQ,"5.0 out of 5 stars Long battery life, definitely noise canceling",SpooningBadger,5,"I get overwhelmed very easily, so I was looking for true noise canceling headphones.I definitely found them! Right now, my neighbor is blaring music in his yard, but I can't hear it at all even sitting in my own yard about 20ft away.I just wish the ear cups were a tiny bit larger because I don't like things pressing on my ears, but they are the best over-the-ear phones I've found in a very long time.The also last a very, very long time. I haven't honestly run out of battery yet and charge them every time I stop using them, but I have listened continuously for about 4 hours a few times, and it never said it was low battery.It does take some getting used to the controls, but once you do, it's easy!I'm so happy I found these, and for the price, you can't go wrong. The sound quality is amazing, it even has a noise control mode that blocks out even more sound if you need to. It even works when you aren't actually listening to something and just want some brown noise to block things out. (At least it sounds like brown noise to me) they charge quickly, as well.If you're on the fence because ""how can cheaper be better?"" Just try them and see that they definitely stack up to the $100+ headphones.","August 24, 2024",AGZQWQND67HJGBJN3DTHIV6UIMUQ,True,3.0,Color: Blue,Soundcore Anker,0.23209523809523813,Positive,0.9557,Positive
R2D3JQNSGVXHJC,B07NM3RSRQ,5.0 out of 5 stars What noise?,Jaybirdexpress,5,"I got these headphones to replace a set that had gone the way of the Dodo. Noise cancellation is very important to me. The noise cancellation on that pair just wasn’t good enough to block out the sound of the muffler on my riding mower. The muffler was, as we say it, broken in, with the emphasis on broken. After I saw the jaw dropping cost of replacing the muffler at my local John Deere dealer, I decided that rather than empty my bank account right now, I’d just search for a pair of noise cancelling headphones that were a notch up compared to the bargain basement NC phones I usually bought. And that’s how and why I bought these Life Q20’s .I did some searching for the best NC ‘phones, but most of them were so expensive I wouldn’t wear them outside for fear of ruining them in some unfortunate riding mower incident, like the headphones I ran over after swatting away a wasp while I was on the machine. They didn't come out of so well. Either did the wasp.I was about to give up the search when I came across these phones featured on an audio site. A comparison between the upscale headphones-and by that I mean “expensive” brand name phones, and these Anker Life Q20’s, was revealing. The Q20”s met many of those same specs, and the Q20’s had a noise cancelling range was that was on par or better than many of these name brands.And it’s not just ambient noise cancellation that makes this product good. The fidelity of music over the Bluetooth link was just as amazing. I was truly impressed with both of these features, and the fit and finish of this product was just good.Good price, good product, And, as an added bonus, if you have trouble hearing the actors’ voices in those streaming Netflix movies, and your TV has a Bluetooth feature, this thing will cure that instantly.Maybe I should just give my neighbors a pair. Still cheaper than the repair shop.","July 7, 2024",AH6QAGHI63PBRHSDWCM7C4YDJKDA,True,1.0,Color: Blue,Soundcore Anker,0.19048941798941801,Positive,0.9769,Positive
RNT4HU6BFYZJB,B07NM3RSRQ,5.0 out of 5 stars Works Great,Saul,5,"I work in a noisy environment and some people wear foam ear plugs and some have expensive ($100+) Active Noise Canceling Headphones.I have these and I cannot be more impressed with the quality, the ANC function, bluetooth music, and the ability to talk nor shout to a person standing a few feet way. These are the kinds of Headphones that someone needing to shut the outside Noise out while still being able to hold a conversation with someone.I really like these Headphones and I highly recommend them.Controls:Pause, Play, Volume Up, and down on the bottom right hand side of the Headphone.Power On and Off, and two levels of ANC (High, Low, and Off) on the bottom of the Left side of the Headphone.USB-C charging port, battery last 10 hours. I charge before my shift and I'm good to go.Big Ear pad cushions keep the noise out and soft enough to allow insert and removal of reading glass or Eye Protective Goggles.","August 25, 2024",AEWZXHXOQMQD3LXP5TWKJKIOHVUA,True,0.0,Color: Silver,Soundcore Anker,0.14537918871252203,Positive,0.9284,Positive
